Participant.Private.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Consent.Form,Spreadsheet.Row,Trial.Number,Image,Subject,Predicate,Practice.Accuracy,AgeL2Eng,LocEng,TimeuseEng,DateEngAcq,L1,GenderText,feminine,masculine,agender,Gender.Category.Coarse,Gender.Category.Fine
2646942,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,17,Masc- shaving.jpg,He,shaved.,4,NA,In my home,~100%,498,English,Female,56,50,0,woman,female
2646942,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,18,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,498,English,Female,56,50,0,woman,female
2646942,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,19,Masc- cleaning.jpg,He,cleaned.,4,NA,In my home,~100%,498,English,Female,56,50,0,woman,female
2646942,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,20,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,498,English,Female,56,50,0,woman,female
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,15,1,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,11,2,NB- driving.jpg,They,drove.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,9,3,masc- sleeping.jpg,They,slept.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,8,4,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,6,5,masc- rowing.jpg,They,rowed.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,20,6,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,7,7,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,1,8,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,16,9,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,5,10,Masc- cleaning.jpg,They,cleaned.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,4,11,masc- bowing.jpg,They,bowed.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,14,12,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,13,13,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,17,14,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,12,15,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,18,16,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,2,17,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,3,18,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,10,19,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646952,mobile,Motorola o,Android 9,Chrome WebView 70.0.3538.80,yes,19,20,fem- smoking.jpg,They,smoked.,4,NA,In my home,~100%,230,English,cis female / questioning nonbinary,69,63,50,other,questioning
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,1,masc- baking.jpg,He,baked.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,8,2,masc- sitting.jpg,He,sat on the floor.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,4,3,masc- bowing.jpg,He,PREDICATE...,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,4,Masc- shaving.jpg,They,shaved.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,16,5,fem- on the phone.jpg,She,spoke on the phone.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,17,6,fem- pray.jpg,She,prayed.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,20,7,fem- standing.jpg,She,stood.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,9,8,masc- sleeping.jpg,They,slept.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,1,9,fem- dive.jpg,She,dived.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,15,10,fem- knit.jpg,She,knitted.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,11,Masc- cleaning.jpg,He,cleaned.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,12,12,NB reading.jpg,They,read a book.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,19,13,fem- smoking.jpg,She,smoked.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,6,14,masc- rowing.jpg,He,rowed.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,10,15,masc-ironing.jpg,He,ironed.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,16,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,11,17,NB- driving.jpg,They,drove.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,14,18,NB- shivering.jpg,She,shivered.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,2,19,fem- filming.jpg,She,filmed.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2646958,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,13,20,NB- running.jpg,She,went for a run.,4,NA,Outside of home and school e.g. clubs,~100%,333,English,female,72,18,0,woman,female
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,11,1,NB- driving.jpg,He,drove.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,14,2,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,7,3,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,16,4,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,18,5,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,5,6,Masc- cleaning.jpg,He,cleaned.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,20,7,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,1,8,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,3,9,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,15,10,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,10,11,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,17,12,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,13,13,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,6,14,masc- rowing.jpg,He,rowed.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,4,15,masc- bowing.jpg,He,bowed.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,8,16,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,2,17,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,12,18,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,9,19,masc- sleeping.jpg,He,slept.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647025,computer,Desktop or Laptop,Windows 10,Firefox 78.0,yes,19,20,fem- smoking.jpg,They,smoked.,4,NA,In my home,~100%,409,English,agender,63,35,76,nonbinary,agender
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,16,1,fem- on the phone.jpg,She,spoke on the phone.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,7,2,Masc- shaving.jpg,He,shaved.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,9,3,masc- sleeping.jpg,He,slept.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,6,4,masc- rowing.jpg,He,rowed.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,1,5,fem- dive.jpg,She,dived.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,8,6,masc- sitting.jpg,He,sat on the floor.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,14,7,NB- shivering.jpg,She,shivered.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,19,8,fem- smoking.jpg,She,smoked.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,15,9,fem- knit.jpg,She,knitted.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,4,10,masc- bowing.jpg,He,bowed.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,5,11,Masc- cleaning.jpg,He,cleaned.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,20,12,fem- standing.jpg,She,stood.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,12,13,NB reading.jpg,She,read a book.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,17,14,fem- pray.jpg,She,prayed.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,2,15,fem- filming.jpg,She,filmed.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,18,16,fem- pushing trolley.jpg,They,pushed a trolley.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,10,17,masc-ironing.jpg,He,ironed.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,3,18,masc- baking.jpg,He,baked.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,11,19,NB- driving.jpg,They,drove.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647028,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,13,20,NB- running.jpg,She,went for a run.,4,3,At school,41-60%,627,Spanish,Male,22,78,7,man,male
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,5,1,Masc- cleaning.jpg,He,cleaned.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,9,2,masc- sleeping.jpg,He,slept.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,2,3,fem- filming.jpg,She,filmed.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,17,4,fem- pray.jpg,She,prayed.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,6,5,masc- rowing.jpg,He,rowed.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,20,6,fem- standing.jpg,She,stood.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,1,7,fem- dive.jpg,She,dived.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,15,8,fem- knit.jpg,She,knitted.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,3,9,masc- baking.jpg,He,baked.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,16,10,fem- on the phone.jpg,She,spoke on the phone.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,7,11,Masc- shaving.jpg,He,shaved.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,12,12,NB reading.jpg,She,read a book.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,19,13,fem- smoking.jpg,She,smoked.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,13,14,NB- running.jpg,She,went for a run.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,8,15,masc- sitting.jpg,He,sat on the floor.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,10,16,masc-ironing.jpg,He,ironed.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,4,17,masc- bowing.jpg,He,bowed.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,11,18,NB- driving.jpg,He,drove.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,14,19,NB- shivering.jpg,He,shivered.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647030,mobile,undefined undefined,Android 10,Chrome 83.0.4103.106,yes,18,20,fem- pushing trolley.jpg,She,pushed a trolley.,4,6,At school,21-40%,216,Spanish,Female,65,32,0,woman,female
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,2,1,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,8,2,masc- sitting.jpg,They,sat on the floor.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,6,3,masc- rowing.jpg,They,rowed.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,19,4,fem- smoking.jpg,They,smoked.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,3,5,masc- baking.jpg,They,baked.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,7,6,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,15,7,fem- knit.jpg,They,knitted.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,5,8,Masc- cleaning.jpg,They,cleaned.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,14,9,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,4,10,masc- bowing.jpg,They,bowed.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,18,11,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,10,12,masc-ironing.jpg,They,ironed.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,13,13,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,16,14,fem- on the phone.jpg,They,spoke on the phone.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,20,15,fem- standing.jpg,They,stood.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,12,16,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,11,17,NB- driving.jpg,They,drove.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,9,18,masc- sleeping.jpg,They,slept.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,1,19,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647037,mobile,Google Pixel 2,Android 11,Chrome 87.0.4280.101,yes,17,20,fem- pray.jpg,They,prayed.,4,NA,In my home,~100%,306,English,non-binary,18,65,41,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,18,1,fem- pushing trolley.jpg,They,pushed a trolley.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,4,2,masc- bowing.jpg,He,bowed.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,3,3,masc- baking.jpg,They,baked.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,13,4,NB- running.jpg,They,went for a run.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,8,5,masc- sitting.jpg,They,sat on the floor.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,6,6,masc- rowing.jpg,They,rowed.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,11,7,NB- driving.jpg,They,drove.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,1,8,fem- dive.jpg,They,dived.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,17,9,fem- pray.jpg,They,prayed.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,5,10,Masc- cleaning.jpg,They,cleaned.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,14,11,NB- shivering.jpg,They,shivered.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,10,12,masc-ironing.jpg,They,ironed.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,15,13,fem- knit.jpg,They,knitted.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,2,14,fem- filming.jpg,They,filmed.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,19,15,fem- smoking.jpg,They,smoked.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
2647088,mobile,Samsung SM-A705FN,Android 10,Chrome 87.0.4280.101,yes,7,16,Masc- shaving.jpg,They,shaved.,4,6,At school,21-40%,183,Spanish,Non binary,30,37,75,nonbinary,nonbinary
