position,name,count,sex,year
76,Elsie,72,FEMALE,2017
76,Adam,85,MALE,2016
76,Claire,71,FEMALE,2016
76,Theodore,81,MALE,2015
76,Molly,64,FEMALE,2015
76,Mitchell,83,MALE,2014
76,Eloise,66,FEMALE,2014
76,Nathaniel,88,MALE,2013
76,Alyssa,71,FEMALE,2013
76,Caleb,90,MALE,2012
76,Isabel,68,FEMALE,2012
76,George,90,MALE,2011
76,Samantha,67,FEMALE,2011
76,Caleb,89,MALE,2010
76,Caitlin,66,FEMALE,2010
76,Finn,90,MALE,2009
76,Tayla,68,FEMALE,2009
76,Christopher,95,MALE,2008
76,Mackenzie,70,FEMALE,2008
77,Parker,92,MALE,2020
77,Summer,76,FEMALE,2020
77,Parker,100,MALE,2019
77,Olive,79,FEMALE,2019
77,River,84,MALE,2018
77,Alyssa,71,FEMALE,2018
77,Tyler,91,MALE,2017
77,Ayla,72,FEMALE,2017
77,Caleb,84,MALE,2016
77,Eve,70,FEMALE,2016
77,Muhammad,78,MALE,2015
77,Eliza,64,FEMALE,2015
77,Joseph,83,MALE,2014
77,Ayla,66,FEMALE,2014
77,Jasper,86,MALE,2013
77,Savannah,69,FEMALE,2013
77,Braxton,90,MALE,2012
77,Indiana,68,FEMALE,2012
77,Caleb,89,MALE,2011
77,Caitlin,65,FEMALE,2011
77,Aidan,86,MALE,2010
77,Claire,66,FEMALE,2010
77,Sam,90,MALE,2009
77,Keira,67,FEMALE,2009
77,George,94,MALE,2008
77,Amelie,67,FEMALE,2008
78,Ryder,92,MALE,2020
78,Piper,75,FEMALE,2020
78,Asher,99,MALE,2019
78,Clara,78,FEMALE,2019
78,Leon,84,MALE,2018
78,Aurora,70,FEMALE,2018
78,Sonny,88,MALE,2017
78,Sadie,71,FEMALE,2017
78,Luke,83,MALE,2016
78,Maddison,69,FEMALE,2016
78,Jaxon,78,MALE,2015
78,Addison,64,FEMALE,2015
78,Felix,83,MALE,2014
78,Piper,65,FEMALE,2014
78,Austin,86,MALE,2013
78,Indiana,69,FEMALE,2013
78,Kai,89,MALE,2012
78,Evelyn,68,FEMALE,2012
78,Ashton,88,MALE,2011
78,Abbey,64,FEMALE,2011
78,Declan,85,MALE,2010
78,Ellie,66,FEMALE,2010
78,George,89,MALE,2009
78,Makayla,64,FEMALE,2009
78,Cameron,93,MALE,2008
78,Alicia,66,FEMALE,2008
79,Ezra,89,MALE,2020
79,Addison,74,FEMALE,2020
79,Elliot,97,MALE,2019
79,ANNA,77,FEMALE,2019
79,Leonardo,83,MALE,2018
79,Maddison,69,FEMALE,2018
79,Dylan,87,MALE,2017
79,Eloise,71,FEMALE,2017
79,Dylan,83,MALE,2016
79,Isabel,67,FEMALE,2016
79,Gabriel,78,MALE,2015
79,Madeleine,63,FEMALE,2015
79,Ashton,82,MALE,2014
79,Molly,64,FEMALE,2014
79,Lewis,85,MALE,2013
79,Anna,67,FEMALE,2013
79,Alex,89,MALE,2012
79,Charli,68,FEMALE,2012
79,Kai,88,MALE,2011
79,Heidi,64,FEMALE,2011
79,Sam,85,MALE,2010
79,Lara,65,FEMALE,2010
79,Joel,89,MALE,2009
79,Abby,63,FEMALE,2009
79,Toby,93,MALE,2008
79,Alannah,65,FEMALE,2008
80,Flynn,89,MALE,2020
80,Elena,74,FEMALE,2020
80,Gabriel,95,MALE,2019
80,Savannah,77,FEMALE,2019
80,Charles,82,MALE,2018
80,Luna,69,FEMALE,2018
80,Ashton,82,MALE,2017
80,Madison,70,FEMALE,2017
80,Beau,82,MALE,2016
80,Summer,66,FEMALE,2016
80,Maxwell,77,MALE,2015
80,Penelope,62,FEMALE,2015
80,Hayden,79,MALE,2014
80,Heidi,64,FEMALE,2014
80,Hayden,85,MALE,2013
80,Pippa,66,FEMALE,2013
80,Hugo,87,MALE,2012
80,Savannah,67,FEMALE,2012
80,Aaron,85,MALE,2011
80,Indiana,64,FEMALE,2011
80,Joel,84,MALE,2010
80,Paige,65,FEMALE,2010
80,Jasper,88,MALE,2009
80,Claudia,63,FEMALE,2009
80,Ryder,92,MALE,2008
80,Milla,65,FEMALE,2008
81,Lenny,89,MALE,2020
81,Heidi,74,FEMALE,2020
81,Ezra,94,MALE,2019
81,Holly,76,FEMALE,2019
81,Sonny,81,MALE,2018
81,Freya,69,FEMALE,2018
81,Toby,80,MALE,2017
81,Milla,68,FEMALE,2017
81,Spencer,81,MALE,2016
81,Olive,66,FEMALE,2016
81,Joseph,77,MALE,2015
81,Eloise,61,FEMALE,2015
81,Connor,79,MALE,2014
81,Bella,62,FEMALE,2014
81,Zac,82,MALE,2013
81,Mikayla,66,FEMALE,2013
81,Charles,87,MALE,2012
81,Gemma,66,FEMALE,2012
81,Nate,85,MALE,2011
81,Mackenzie,64,FEMALE,2011
81,Eli,83,MALE,2010
81,Amelie,63,FEMALE,2010
81,Christopher,87,MALE,2009
81,Mackenzie,62,FEMALE,2009
81,Will,92,MALE,2008
81,Anna,64,FEMALE,2008
82,Owen,89,MALE,2020
82,Madeline,73,FEMALE,2020
82,Fletcher,94,MALE,2019
82,Nina,76,FEMALE,2019
82,Blake,81,MALE,2018
82,Maggie,67,FEMALE,2018
82,Ryder,80,MALE,2017
82,Freya,67,FEMALE,2017
82,Nicholas,81,MALE,2016
82,Bella,66,FEMALE,2016
82,Nicholas,76,MALE,2015
82,Ariana,61,FEMALE,2015
82,Christian,77,MALE,2014
82,Ariana,62,FEMALE,2014
82,Owen,81,MALE,2013
82,Madeline,65,FEMALE,2013
82,Austin,87,MALE,2012
82,Ebony,66,FEMALE,2012
82,Charles,84,MALE,2011
82,Olive,62,FEMALE,2011
82,Tyson,83,MALE,2010
82,Gemma,63,FEMALE,2010
82,Andrew,85,MALE,2009
82,Angelina,61,FEMALE,2009
82,Zac,92,MALE,2008
82,Claudia,64,FEMALE,2008
83,Bodhi,87,MALE,2020
83,Phoebe,73,FEMALE,2020
83,Ali,93,MALE,2019
83,Summer,76,FEMALE,2019
83,Felix,80,MALE,2018
83,Elizabeth,67,FEMALE,2018
83,Luke,80,MALE,2017
83,Eve,67,FEMALE,2017
83,Felix,80,MALE,2016
83,Madeline,65,FEMALE,2016
83,Jett,75,MALE,2015
83,Heidi,60,FEMALE,2015
83,Alex,77,MALE,2014
83,Madeline,61,FEMALE,2014
83,Christian,81,MALE,2013
83,Amelie,65,FEMALE,2013
83,Eli,85,MALE,2012
83,Sofia,65,FEMALE,2012
83,Declan,81,MALE,2011
83,Savannah,62,FEMALE,2011
83,Lincoln,82,MALE,2010
83,Madeline,62,FEMALE,2010
83,Marcus,85,MALE,2009
83,Talia,61,FEMALE,2009
83,Aaron,91,MALE,2008
83,Audrey,63,FEMALE,2008
84,Billy,86,MALE,2020
84,Savannah,73,FEMALE,2020
84,Aaron,92,MALE,2019
84,Rose,72,FEMALE,2019
84,Ali,80,MALE,2018
84,Olive,66,FEMALE,2018
84,Nathan,79,MALE,2017
84,Lilly,66,FEMALE,2017
84,Sonny,77,MALE,2016
84,Ariana,65,FEMALE,2016
84,Jasper,75,MALE,2015
84,Isabel,59,FEMALE,2015
84,Muhammad,76,MALE,2014
84,Elsie,61,FEMALE,2014
84,Darcy,80,MALE,2013
84,Samantha,63,FEMALE,2013
84,Ashton,85,MALE,2012
84,Heidi,65,FEMALE,2012
84,Gabriel,81,MALE,2011
84,Victoria,61,FEMALE,2011
84,Chase,80,MALE,2010
84,Rose,62,FEMALE,2010
84,Elijah,83,MALE,2009
84,Addison,60,FEMALE,2009
84,Declan,91,MALE,2008
84,Sofia,63,FEMALE,2008
85,Fletcher,86,MALE,2020
85,Sarah,71,FEMALE,2020
85,Matthew,92,MALE,2019
85,Kiara,71,FEMALE,2019
85,Matthew,79,MALE,2018
85,Madeleine,65,MALE,2018
85,Owen,76,MALE,2017
85,Bella,66,FEMALE,2017
85,Gabriel,77,MALE,2016
85,Jessica,63,FEMALE,2016
85,Christian,75,MALE,2015
85,Olive,57,FEMALE,2015
85,Jasper,76,MALE,2014
85,Phoebe,60,FEMALE,2014
85,Beau,80,MALE,2013
85,Eloise,63,FEMALE,2013
85,Jett,84,MALE,2012
85,Eden,65,FEMALE,2012
85,Jett,81,MALE,2011
85,Gemma,60,FEMALE,2011
85,Kai,80,MALE,2010
85,Abby,61,FEMALE,2010
85,Brodie,81,MALE,2009
85,Ebony,60,FEMALE,2009
85,Callum,90,MALE,2008
85,Victoria,63,FEMALE,2008
86,Ali,84,MALE,2020
86,Olive,69,FEMALE,2020
86,Nathan,92,MALE,2019
86,Addison,70,FEMALE,2019
86,Caleb,77,MALE,2018
86,Indiana,65,FEMALE,2018
86,Fletcher,76,MALE,2017
86,Holly,65,FEMALE,2017
86,Lewis,76,MALE,2016
86,Holly,63,FEMALE,2016
86,Nathaniel,74,MALE,2015
86,Charlie,57,FEMALE,2015
86,Chase,75,MALE,2014
86,Eve,60,FEMALE,2014
86,Aaron,80,MALE,2013
86,Amber,61,FEMALE,2013
86,Tyson,82,MALE,2012
86,Charlie,63,FEMALE,2012
86,Aidan,78,MALE,2011
86,Leah,60,FEMALE,2011
86,Toby,80,MALE,2010
86,Eden,59,FEMALE,2010
86,Aaron,80,MALE,2009
86,Anna,58,FEMALE,2009
86,Jett,90,MALE,2008
86,Ashley,62,FEMALE,2008
87,Hamish,84,MALE,2020
87,Annabelle,67,FEMALE,2020
87,Sonny,92,MALE,2019
87,Lara,70,FEMALE,2019
87,Jude,76,MALE,2018
87,Alexandra,63,FEMALE,2018
87,Billy,76,MALE,2017
87,Elena,65,FEMALE,2017
87,Darcy,76,MALE,2016
87,Elsie,63,FEMALE,2016
87,Fletcher,72,MALE,2015
87,Emilia,55,FEMALE,2015
87,Maxwell,74,MALE,2014
87,Claire,60,FEMALE,2014
87,Ali,79,MALE,2013
87,Amy,60,FEMALE,2013
87,Zac,80,MALE,2012
87,Lara,60,FEMALE,2012
87,Austin,78,MALE,2011
87,Sofia,60,FEMALE,2011
87,Anthony,79,MALE,2010
87,Mackenzie,59,FEMALE,2010
87,Eli,79,MALE,2009
87,Heidi,58,FEMALE,2009
87,Ashton,87,MALE,2008
87,Lauren,62,FEMALE,2008
88,Luke,83,MALE,2020
88,Ariana,67,FEMALE,2020
88,Marcus,91,MALE,2019
88,Pippa,70,FEMALE,2019
88,Billy,76,MALE,2018
88,Eloise,62,FEMALE,2018
88,Jude,73,MALE,2017
88,Ariana,65,FEMALE,2017
88,Connor,76,MALE,2016
88,Alyssa,63,FEMALE,2016
88,Lewis,71,MALE,2015
88,Aurora,55,FEMALE,2015
88,Toby,72,MALE,2014
88,Pippa,59,FEMALE,2014
88,Charles,77,MALE,2013
88,Tahlia,59,FEMALE,2013
88,Spencer,80,MALE,2012
88,Kayla,59,FEMALE,2012
88,Jonathan,78,MALE,2011
88,Amy,59,FEMALE,2011
88,Hayden,79,MALE,2010
88,Keira,58,FEMALE,2010
88,Jonathan,79,MALE,2009
88,Rose,58,FEMALE,2009
88,Flynn,87,MALE,2008
88,Gabriella,61,FEMALE,2008
89,Nathan,82,MALE,2020
89,Isabel,67,FEMALE,2020
89,Caleb,90,MALE,2019
89,Quinn,70,FEMALE,2019
89,Maxwell,75,MALE,2018
89,Victoria,61,FEMALE,2018
89,Arthur,73,MALE,2017
89,Alexandra,64,FEMALE,2017
89,Mitchell,75,MALE,2016
89,Paige,62,FEMALE,2016
89,Mitchell,69,MALE,2015
89,Piper,54,FEMALE,2015
89,Theodore,72,MALE,2014
89,Hayley,59,FEMALE,2014
89,Toby,76,MALE,2013
89,Harriet,58,FEMALE,2013
89,Seth,80,MALE,2012
89,Amy,57,FEMALE,2012
89,Hugo,76,MALE,2011
89,Bella,59,FEMALE,2011
89,Owen,79,MALE,2010
89,Eloise,57,FEMALE,2010
89,Flynn,78,MALE,2009
89,Ashley,56,FEMALE,2009
89,Gabriel,84,MALE,2008
89,Kate,61,FEMALE,2008
90,Toby,81,MALE,2020
90,Eden,66,FEMALE,2020
90,Ryder,90,MALE,2019
90,Remi,70,FEMALE,2019
90,Gabriel,75,MALE,2018
90,Milla,60,FEMALE,2018
90,Lewis,72,MALE,2017
90,Addison,64,FEMALE,2017
90,Maxwell,75,MALE,2016
90,Chelsea,62,FEMALE,2016
90,Charles,69,MALE,2015
90,Madeline,54,FEMALE,2015
90,Gabriel,71,MALE,2014
90,Daisy,59,FEMALE,2014
90,Marcus,76,MALE,2013
90,Millie,57,FEMALE,2013
90,Louis,80,MALE,2012
90,Alana,54,FEMALE,2012
90,Jaxon,76,MALE,2011
90,Evelyn,59,FEMALE,2011
90,George,78,MALE,2010
90,Alana,56,FEMALE,2010
90,Hudson,78,MALE,2009
90,Leah,56,FEMALE,2009
90,Jai,84,MALE,2008
90,Laura,61,FEMALE,2008
91,Connor,79,MALE,2020
91,Maddison,66,FEMALE,2020
91,Ari,89,MALE,2019
91,Claire,69,FEMALE,2019
91,Toby,74,MALE,2018
91,Pippa,59,FEMALE,2018
91,Felix,72,MALE,2017
91,Eliza,62,FEMALE,2017
91,Matthew,75,MALE,2016
91,Indiana,60,FEMALE,2016
91,Toby,66,MALE,2015
91,Elsie,53,FEMALE,2015
91,Evan,71,MALE,2014
91,Charlie,59,FEMALE,2014
91,David,76,MALE,2013
91,Lexi,57,FEMALE,2013
91,Aidan,80,MALE,2012
91,Stephanie,53,FEMALE,2012
91,Seth,76,MALE,2011
91,Madeline,59,FEMALE,2011
91,Flynn,77,MALE,2010
91,Anna,56,FEMALE,2010
91,Jai,78,MALE,2009
91,Rachel,56,FEMALE,2009
91,David,83,MALE,2008
91,Lola,61,FEMALE,2008
92,Dylan,79,MALE,2020
92,Molly,66,FEMALE,2020
92,Jake,88,MALE,2019
92,Elena,69,FEMALE,2019
92,Owen,74,MALE,2018
92,Bella,59,FEMALE,2018
92,Maxwell,71,MALE,2017
92,Madeleine,61,FEMALE,2017
92,Marcus,75,MALE,2016
92,Bonnie,59,FEMALE,2016
92,Darcy,66,MALE,2015
92,Daisy,51,FEMALE,2015
92,Charles,70,MALE,2014
92,Sara,57,FEMALE,2014
92,Caleb,75,MALE,2013
92,Lara,57,FEMALE,2013
92,Toby,78,MALE,2012
92,Sara,53,FEMALE,2012
92,Sam,75,MALE,2011
92,Amber,58,FEMALE,2011
92,Gabriel,77,MALE,2010
92,Asha,56,FEMALE,2010
92,Anthony,75,MALE,2009
92,Samantha,56,FEMALE,2009
92,Leo,83,MALE,2008
92,Bella,60,FEMALE,2008
93,Joseph,78,MALE,2020
93,Leah,64,FEMALE,2020
93,Vincent,87,MALE,2019
93,Madison,69,FEMALE,2019
93,Luke,74,MALE,2018
93,Claire,58,FEMALE,2018
93,Jake,71,MALE,2017
93,Maggie,60,FEMALE,2017
93,Joseph,74,MALE,2016
93,Aisha,59,FEMALE,2016
93,Billy,66,MALE,2015
93,Aisha,51,FEMALE,2015
93,Bailey,68,MALE,2014
93,Lilly,57,FEMALE,2014
93,Ashton,75,MALE,2013
93,Charli,57,FEMALE,2013
93,Lincoln,78,MALE,2012
93,Olive,53,FEMALE,2012
93,Alex,74,MALE,2011
93,Rose,58,FEMALE,2011
93,Hugo,77,MALE,2010
93,Makayla,55,FEMALE,2010
93,Owen,74,MALE,2009
93,Ivy,55,FEMALE,2009
93,Lincoln,82,MALE,2008
93,Ebony,60,FEMALE,2008
94,Asher,77,MALE,2020
94,Ada,63,FEMALE,2020
94,Lenny,86,MALE,2019
94,Maeve,69,FEMALE,2019
94,Nicholas,73,MALE,2018
94,Charlie,58,FEMALE,2018
94,Parker,70,MALE,2017
94,Anastasia,59,FEMALE,2017
94,Christian,74,MALE,2016
94,Quinn,58,FEMALE,2016
94,Julian,65,MALE,2015
94,Natalie,50,FEMALE,2015
94,Anthony,68,MALE,2014
94,Hazel,57,FEMALE,2014
94,Alex,75,MALE,2013
94,Stephanie,56,FEMALE,2013
94,Felix,78,MALE,2012
94,Natalie,53,FEMALE,2012
94,David,74,MALE,2011
94,Stephanie,56,FEMALE,2011
94,Jonathan,77,MALE,2010
94,Victoria,55,FEMALE,2010
94,Cameron,73,MALE,2009
94,Natasha,55,FEMALE,2009
94,Kai,81,MALE,2008
94,Poppy,60,FEMALE,2008
95,Matthew,76,MALE,2020
95,Bella,62,FEMALE,2020
95,OWEN,86,MALE,2019
95,Alexis,68,FEMALE,2019
95,Ryder,72,MALE,2018
95,Adeline,58,FEMALE,2018
95,Leonardo,68,MALE,2017
95,Isabel,58,FEMALE,2017
95,John,70,MALE,2016
95,Daisy,58,FEMALE,2016
95,Felix,65,MALE,2015
95,Lexi,50,FEMALE,2015
95,Zac,67,MALE,2014
95,Frankie,57,FEMALE,2014
95,Felix,74,MALE,2013
95,Daisy,55,FEMALE,2013
95,Darcy,78,MALE,2012
95,Leah,53,FEMALE,2012
95,Louis,74,MALE,2011
95,Jade,53,FEMALE,2011
95,Andrew,76,MALE,2010
95,Olive,54,FEMALE,2010
95,Toby,73,MALE,2009
95,Kiara,54,FEMALE,2009
95,Elijah,78,MALE,2008
95,Angelina,59,FEMALE,2008
96,Ashton,75,MALE,2020
96,Lara,61,FEMALE,2020
96,Nate,85,MALE,2019
96,Millie,68,FEMALE,2019
96,Rafael,71,MALE,2018
96,Molly,56,FEMALE,2018
96,Jesse,68,MALE,2017
96,Madeline,57,FEMALE,2017
96,Ashton,70,MALE,2016
96,Maggie,57,FEMALE,2016
96,Arlo,65,MALE,2015
96,Bella,50,FEMALE,2015
96,Fletcher,67,MALE,2014
96,Lexi,55,FEMALE,2014
96,Joel,71,MALE,2013
96,Leah,54,FEMALE,2013
96,Anthony,78,MALE,2012
96,Kiara,53,FEMALE,2012
96,Anthony,73,MALE,2011
96,Charlie,52,FEMALE,2011
96,Callum,75,MALE,2010
96,Piper,54,FEMALE,2010
96,Leo,72,MALE,2009
96,Victoria,54,FEMALE,2009
96,Jasper,78,MALE,2008
96,Bianca,59,FEMALE,2008
97,Marcus,75,MALE,2020
97,Peyton,61,FEMALE,2020
97,Ashton,83,MALE,2019
97,MADDISON,67,FEMALE,2019
97,Ashton,70,MALE,2018
97,Lara,56,FEMALE,2018
97,Leon,67,MALE,2017
97,Lara,57,FEMALE,2017
97,Ali,70,MALE,2016
97,Molly,56,FEMALE,2016
97,Alex,65,MALE,2015
97,Ayla,50,FEMALE,2015
97,Nathaniel,66,MALE,2014
97,Billie,55,FEMALE,2014
97,Jesse,71,MALE,2013
97,Indigo,54,FEMALE,2013
97,Beau,75,MALE,2012
97,Jade,53,FEMALE,2012
97,Lewis,73,MALE,2011
97,Eden,52,FEMALE,2011
97,Jai,74,MALE,2010
97,Sofia,54,FEMALE,2010
97,Nate,72,MALE,2009
97,Eden,53,FEMALE,2009
97,Julian,77,MALE,2008
97,Abby,58,FEMALE,2008
98,Ari,74,MALE,2020
98,Pippa,61,FEMALE,2020
98,Billy,83,MALE,2019
98,Madeline,67,FEMALE,2019
98,Asher,70,MALE,2018
98,Edith,56,FEMALE,2018
98,Ari,67,MALE,2017
98,Harlow,57,FEMALE,2017
98,Toby,69,MALE,2016
98,Heidi,56,FEMALE,2016
98,Hayden,63,MALE,2015
98,Kiara,49,FEMALE,2015
98,Ali,66,MALE,2014
98,Penelope,54,FEMALE,2014
98,Aidan,67,MALE,2013
98,Claire,54,FEMALE,2013
98,Aaron,75,MALE,2012
98,Billie,53,FEMALE,2012
98,Andrew,72,MALE,2011
98,Abby,51,FEMALE,2011
98,John,74,MALE,2010
98,Alicia,53,FEMALE,2010
98,Ashton,70,MALE,2009
98,Eloise,53,FEMALE,2009
98,Owen,77,MALE,2008
98,Ellie,57,FEMALE,2008
99,John,74,MALE,2020
99,Harlow,59,FEMALE,2020
99,Christian,83,MALE,2019
99,Molly,66,FEMALE,2019
99,Parker,68,MALE,2018
99,Millie,55,FEMALE,2018
99,Asher,66,MALE,2017
99,Luna,56,FEMALE,2017
99,Billy,67,MALE,2016
99,Eloise,56,FEMALE,2016
99,Ali,63,MALE,2015
99,Samantha,48,FEMALE,2015
99,Jude,65,MALE,2014
99,Millie,54,FEMALE,2014
99,Jude,66,MALE,2013
99,Piper,53,FEMALE,2013
99,Gabriel,71,MALE,2012
99,Amber,53,FEMALE,2012
99,Beau,70,MALE,2011
99,Angelina,51,FEMALE,2011
99,Cameron,72,MALE,2010
99,Indiana,53,FEMALE,2010
99,Charles,70,MALE,2009
99,Bianca,52,FEMALE,2009
99,Spencer,77,MALE,2008
99,Indiana,57,FEMALE,2008
100,Lewis,74,MALE,2020
100,Madison,59,FEMALE,2020
100,Miles,82,MALE,2019
100,Riley,66,FEMALE,2019
100,Lewis,68,MALE,2018
100,Isabel,54,FEMALE,2018
100,Aaron,66,MALE,2017
100,Jessica,56,FEMALE,2017
100,Lenny,66,MALE,2016
100,Leah,55,FEMALE,2016
100,Aaron,63,MALE,2015
100,Paige,48,FEMALE,2015
100,Lenny,61,MALE,2014
100,Amy,54,FEMALE,2014
100,John,66,MALE,2013
100,Penelope,53,FEMALE,2013
100,Julian,70,MALE,2012
100,Harriet,52,FEMALE,2012
100,Callum,69,MALE,2011
100,Daisy,51,FEMALE,2011
100,Ashton,70,MALE,2010
100,Alannah,51,FEMALE,2010
100,David,70,MALE,2009
100,Indiana,52,FEMALE,2009
100,Harvey,76,MALE,2008
100,Eden,56,FEMALE,2008
